,jaar,maand,merk,aantal,cum aantal,datum
539,1968,6,TOYOTA,2,32,1968-06-01
540,1968,6,VOLKSWAGEN,76,2550,1968-06-01
541,1968,6,VOLVO,34,2071,1968-06-01
542,1968,7,BMW,3,128,1968-07-01
543,1968,7,RENAULT,1,271,1968-07-01
544,1968,7,TOYOTA,4,36,1968-07-01
545,1968,7,VOLKSWAGEN,66,2616,1968-07-01
546,1968,7,VOLVO,30,2101,1968-07-01
547,1968,8,BMW,4,132,1968-08-01
548,1968,8,RENAULT,2,273,1968-08-01
549,1968,8,VOLKSWAGEN,21,2637,1968-08-01
550,1968,8,VOLVO,27,2128,1968-08-01
551,1968,9,BMW,4,136,1968-09-01
552,1968,9,RENAULT,1,274,1968-09-01
553,1968,9,TOYOTA,1,37,1968-09-01
554,1968,9,VOLKSWAGEN,69,2706,1968-09-01
555,1968,9,VOLVO,9,2137,1968-09-01
556,1968,10,BMW,5,141,1968-10-01
557,1968,10,RENAULT,1,275,1968-10-01
558,1968,10,VOLKSWAGEN,90,2796,1968-10-01
559,1968,10,VOLVO,30,2167,1968-10-01
560,1968,11,BMW,2,143,1968-11-01
561,1968,11,RENAULT,3,278,1968-11-01
562,1968,11,VOLKSWAGEN,68,2864,1968-11-01
563,1968,11,VOLVO,25,2192,1968-11-01
564,1968,12,BMW,5,148,1968-12-01
565,1968,12,RENAULT,5,283,1968-12-01
566,1968,12,TOYOTA,1,38,1968-12-01
567,1968,12,VOLKSWAGEN,74,2938,1968-12-01
568,1968,12,VOLVO,21,2213,1968-12-01
569,1969,1,BMW,4,152,1969-01-01
570,1969,1,RENAULT,1,284,1969-01-01
571,1969,1,TOYOTA,3,41,1969-01-01
572,1969,1,VOLKSWAGEN,73,3011,1969-01-01
573,1969,1,VOLVO,23,2236,1969-01-01
574,1969,2,BMW,5,157,1969-02-01
575,1969,2,RENAULT,1,285,1969-02-01
576,1969,2,VOLKSWAGEN,62,3073,1969-02-01
577,1969,2,VOLVO,21,2257,1969-02-01
578,1969,3,BMW,5,162,1969-03-01
579,1969,3,RENAULT,1,286,1969-03-01
580,1969,3,VOLKSWAGEN,101,3174,1969-03-01
581,1969,3,VOLVO,34,2291,1969-03-01
582,1969,4,BMW,5,167,1969-04-01
583,1969,4,RENAULT,4,290,1969-04-01
584,1969,4,TOYOTA,2,43,1969-04-01
585,1969,4,VOLKSWAGEN,131,3305,1969-04-01
586,1969,4,VOLVO,37,2328,1969-04-01
587,1969,5,BMW,2,169,1969-05-01
588,1969,5,RENAULT,4,294,1969-05-01
589,1969,5,TOYOTA,1,44,1969-05-01
590,1969,5,VOLKSWAGEN,124,3429,1969-05-01
591,1969,5,VOLVO,27,2355,1969-05-01
592,1969,6,BMW,7,176,1969-06-01
593,1969,6,RENAULT,6,300,1969-06-01
594,1969,6,TOYOTA,2,46,1969-06-01
595,1969,6,VOLKSWAGEN,103,3532,1969-06-01
596,1969,6,VOLVO,26,2381,1969-06-01
597,1969,7,BMW,3,179,1969-07-01
598,1969,7,RENAULT,5,305,1969-07-01
599,1969,7,TOYOTA,2,48,1969-07-01
600,1969,7,VOLKSWAGEN,86,3618,1969-07-01
601,1969,7,VOLVO,30,2411,1969-07-01
602,1969,8,BMW,3,182,1969-08-01
603,1969,8,RENAULT,4,309,1969-08-01
604,1969,8,TOYOTA,2,50,1969-08-01
605,1969,8,VOLKSWAGEN,69,3687,1969-08-01
606,1969,8,VOLVO,23,2434,1969-08-01
607,1969,9,BMW,1,183,1969-09-01
608,1969,9,RENAULT,1,310,1969-09-01
609,1969,9,TOYOTA,1,51,1969-09-01
610,1969,9,VOLKSWAGEN,70,3757,1969-09-01
611,1969,9,VOLVO,19,2453,1969-09-01
612,1969,10,BMW,13,196,1969-10-01
613,1969,10,RENAULT,6,316,1969-10-01
614,1969,10,TOYOTA,1,52,1969-10-01
615,1969,10,VOLKSWAGEN,64,3821,1969-10-01
616,1969,10,VOLVO,18,2471,1969-10-01
617,1969,11,BMW,6,202,1969-11-01
618,1969,11,RENAULT,2,318,1969-11-01
619,1969,11,VOLKSWAGEN,41,3862,1969-11-01
620,1969,11,VOLVO,20,2491,1969-11-01
621,1969,12,BMW,1,203,1969-12-01
622,1969,12,VOLKSWAGEN,46,3908,1969-12-01
623,1969,12,VOLVO,8,2499,1969-12-01
624,1970,1,BMW,3,206,1970-01-01
625,1970,1,RENAULT,2,320,1970-01-01
626,1970,1,TOYOTA,1,53,1970-01-01
627,1970,1,VOLKSWAGEN,35,3943,1970-01-01
628,1970,1,VOLVO,11,2510,1970-01-01
629,1970,2,BMW,3,209,1970-02-01
630,1970,2,RENAULT,4,324,1970-02-01
631,1970,2,TOYOTA,1,54,1970-02-01
632,1970,2,VOLKSWAGEN,59,4002,1970-02-01
633,1970,2,VOLVO,11,2521,1970-02-01
634,1970,3,BMW,1,210,1970-03-01
635,1970,3,RENAULT,5,329,1970-03-01
636,1970,3,TOYOTA,1,55,1970-03-01
637,1970,3,VOLKSWAGEN,95,4097,1970-03-01
638,1970,3,VOLVO,14,2535,1970-03-01
639,1970,4,BMW,1,211,1970-04-01
640,1970,4,RENAULT,5,334,1970-04-01
641,1970,4,TOYOTA,3,58,1970-04-01
642,1970,4,VOLKSWAGEN,128,4225,1970-04-01
643,1970,4,VOLVO,15,2550,1970-04-01
644,1970,5,BMW,6,217,1970-05-01
645,1970,5,RENAULT,8,342,1970-05-01
646,1970,5,TOYOTA,3,61,1970-05-01
647,1970,5,VOLKSWAGEN,128,4353,1970-05-01
648,1970,5,VOLVO,11,2561,1970-05-01
649,1970,6,BMW,5,222,1970-06-01
650,1970,6,RENAULT,1,343,1970-06-01
651,1970,6,TOYOTA,2,63,1970-06-01
652,1970,6,VOLKSWAGEN,136,4489,1970-06-01
653,1970,6,VOLVO,17,2578,1970-06-01
654,1970,7,BMW,7,229,1970-07-01
655,1970,7,RENAULT,6,349,1970-07-01
656,1970,7,TOYOTA,2,65,1970-07-01
657,1970,7,VOLKSWAGEN,105,4594,1970-07-01
658,1970,7,VOLVO,11,2589,1970-07-01
659,1970,8,BMW,5,234,1970-08-01
660,1970,8,RENAULT,6,355,1970-08-01
661,1970,8,TOYOTA,2,67,1970-08-01
662,1970,8,VOLKSWAGEN,57,4651,1970-08-01
663,1970,8,VOLVO,11,2600,1970-08-01
664,1970,9,BMW,6,240,1970-09-01
665,1970,9,RENAULT,2,357,1970-09-01
666,1970,9,TOYOTA,1,68,1970-09-01
667,1970,9,VOLKSWAGEN,91,4742,1970-09-01
668,1970,9,VOLVO,7,2607,1970-09-01
669,1970,10,BMW,8,248,1970-10-01
670,1970,10,RENAULT,4,361,1970-10-01
671,1970,10,TOYOTA,3,71,1970-10-01
672,1970,10,VOLKSWAGEN,92,4834,1970-10-01
673,1970,10,VOLVO,9,2616,1970-10-01
674,1970,11,BMW,7,255,1970-11-01
675,1970,11,RENAULT,4,365,1970-11-01
676,1970,11,TOYOTA,4,75,1970-11-01
677,1970,11,VOLKSWAGEN,105,4939,1970-11-01
678,1970,11,VOLVO,8,2624,1970-11-01
679,1970,12,BMW,4,259,1970-12-01
680,1970,12,RENAULT,3,368,1970-12-01
681,1970,12,TOYOTA,1,76,1970-12-01
682,1970,12,VOLKSWAGEN,131,5070,1970-12-01
683,1970,12,VOLVO,15,2639,1970-12-01
684,1971,1,BMW,7,266,1971-01-01
685,1971,1,RENAULT,5,373,1971-01-01
686,1971,1,TOYOTA,1,77,1971-01-01
687,1971,1,VOLKSWAGEN,65,5135,1971-01-01
688,1971,1,VOLVO,11,2650,1971-01-01
689,1971,2,BMW,4,270,1971-02-01
690,1971,2,TOYOTA,1,78,1971-02-01
691,1971,2,VOLKSWAGEN,66,5201,1971-02-01
692,1971,2,VOLVO,7,2657,1971-02-01
693,1971,3,BMW,10,280,1971-03-01
694,1971,3,RENAULT,5,378,1971-03-01
695,1971,3,TOYOTA,3,81,1971-03-01
696,1971,3,VOLKSWAGEN,110,5311,1971-03-01
697,1971,3,VOLVO,14,2671,1971-03-01
698,1971,4,BMW,6,286,1971-04-01
699,1971,4,RENAULT,3,381,1971-04-01
700,1971,4,TOYOTA,2,83,1971-04-01
701,1971,4,VOLKSWAGEN,153,5464,1971-04-01
702,1971,4,VOLVO,16,2687,1971-04-01
703,1971,5,BMW,11,297,1971-05-01
704,1971,5,RENAULT,3,384,1971-05-01
705,1971,5,TOYOTA,1,84,1971-05-01
706,1971,5,VOLKSWAGEN,144,5608,1971-05-01
707,1971,5,VOLVO,8,2695,1971-05-01
708,1971,6,BMW,13,310,1971-06-01
709,1971,6,RENAULT,3,387,1971-06-01
710,1971,6,TOYOTA,3,87,1971-06-01
711,1971,6,VOLKSWAGEN,99,5707,1971-06-01
712,1971,6,VOLVO,10,2705,1971-06-01
713,1971,7,BMW,18,328,1971-07-01
714,1971,7,RENAULT,4,391,1971-07-01
715,1971,7,TOYOTA,2,89,1971-07-01
716,1971,7,VOLKSWAGEN,66,5773,1971-07-01
717,1971,7,VOLVO,12,2717,1971-07-01
718,1971,8,BMW,11,339,1971-08-01
719,1971,8,RENAULT,2,393,1971-08-01
720,1971,8,TOYOTA,3,92,1971-08-01
721,1971,8,VOLKSWAGEN,59,5832,1971-08-01
722,1971,8,VOLVO,7,2724,1971-08-01
723,1971,9,BMW,12,351,1971-09-01
724,1971,9,RENAULT,1,394,1971-09-01
725,1971,9,TOYOTA,8,100,1971-09-01
726,1971,9,VOLKSWAGEN,66,5898,1971-09-01
727,1971,9,VOLVO,7,2731,1971-09-01
728,1971,10,BMW,13,364,1971-10-01
729,1971,10,RENAULT,3,397,1971-10-01
730,1971,10,TOYOTA,5,105,1971-10-01
731,1971,10,VOLKSWAGEN,97,5995,1971-10-01
732,1971,10,VOLVO,6,2737,1971-10-01
733,1971,11,BMW,14,378,1971-11-01
734,1971,11,RENAULT,3,400,1971-11-01
735,1971,11,TOYOTA,1,106,1971-11-01
736,1971,11,VOLKSWAGEN,87,6082,1971-11-01
737,1971,11,VOLVO,14,2751,1971-11-01
738,1971,12,BMW,12,390,1971-12-01
739,1971,12,RENAULT,2,402,1971-12-01
740,1971,12,TOYOTA,1,107,1971-12-01
741,1971,12,VOLKSWAGEN,52,6134,1971-12-01
742,1971,12,VOLVO,3,2754,1971-12-01
743,1972,1,BMW,18,408,1972-01-01
744,1972,1,RENAULT,2,404,1972-01-01
745,1972,1,TOYOTA,4,111,1972-01-01
746,1972,1,VOLKSWAGEN,108,6242,1972-01-01
747,1972,1,VOLVO,9,2763,1972-01-01
748,1972,2,BMW,12,420,1972-02-01
749,1972,2,TOYOTA,1,112,1972-02-01
750,1972,2,VOLKSWAGEN,126,6368,1972-02-01
751,1972,2,VOLVO,15,2778,1972-02-01
752,1972,3,AUDI,3,3,1972-03-01
753,1972,3,BMW,22,442,1972-03-01
754,1972,3,TOYOTA,3,115,1972-03-01
755,1972,3,VOLKSWAGEN,172,6540,1972-03-01
756,1972,3,VOLVO,21,2799,1972-03-01
757,1972,4,AUDI,1,4,1972-04-01
758,1972,4,BMW,16,458,1972-04-01
759,1972,4,RENAULT,1,405,1972-04-01
760,1972,4,VOLKSWAGEN,130,6670,1972-04-01
761,1972,4,VOLVO,13,2812,1972-04-01
762,1972,5,AUDI,1,5,1972-05-01
763,1972,5,BMW,23,481,1972-05-01
764,1972,5,RENAULT,4,409,1972-05-01
765,1972,5,TOYOTA,2,117,1972-05-01
766,1972,5,VOLKSWAGEN,169,6839,1972-05-01
767,1972,5,VOLVO,10,2822,1972-05-01
768,1972,6,BMW,21,502,1972-06-01
769,1972,6,RENAULT,2,411,1972-06-01
770,1972,6,TOYOTA,3,120,1972-06-01
771,1972,6,VOLKSWAGEN,182,7021,1972-06-01
772,1972,6,VOLVO,19,2841,1972-06-01
773,1972,7,BMW,20,522,1972-07-01
774,1972,7,RENAULT,4,415,1972-07-01
775,1972,7,VOLKSWAGEN,95,7116,1972-07-01
776,1972,7,VOLVO,14,2855,1972-07-01
777,1972,8,BMW,13,535,1972-08-01
778,1972,8,RENAULT,5,420,1972-08-01
779,1972,8,TOYOTA,3,123,1972-08-01
780,1972,8,VOLKSWAGEN,83,7199,1972-08-01
781,1972,8,VOLVO,11,2866,1972-08-01
782,1972,9,BMW,8,543,1972-09-01
783,1972,9,RENAULT,1,421,1972-09-01
784,1972,9,VOLKSWAGEN,122,7321,1972-09-01
785,1972,9,VOLVO,10,2876,1972-09-01
786,1972,10,AUDI,1,6,1972-10-01
787,1972,10,BMW,22,565,1972-10-01
788,1972,10,RENAULT,3,424,1972-10-01
789,1972,10,TOYOTA,1,124,1972-10-01
790,1972,10,VOLKSWAGEN,149,7470,1972-10-01
791,1972,10,VOLVO,14,2890,1972-10-01
792,1972,11,BMW,18,583,1972-11-01
793,1972,11,RENAULT,4,428,1972-11-01
794,1972,11,TOYOTA,3,127,1972-11-01
795,1972,11,VOLKSWAGEN,320,7790,1972-11-01
796,1972,11,VOLVO,25,2915,1972-11-01
797,1972,12,BMW,15,598,1972-12-01
798,1972,12,RENAULT,4,432,1972-12-01
799,1972,12,TOYOTA,7,134,1972-12-01
800,1972,12,VOLKSWAGEN,182,7972,1972-12-01
801,1972,12,VOLVO,20,2935,1972-12-01
802,1973,1,BMW,38,636,1973-01-01
803,1973,1,RENAULT,2,434,1973-01-01
804,1973,1,TOYOTA,7,141,1973-01-01
805,1973,1,VOLKSWAGEN,250,8222,1973-01-01
806,1973,1,VOLVO,17,2952,1973-01-01
807,1973,2,AUDI,1,7,1973-02-01
808,1973,2,BMW,27,663,1973-02-01
809,1973,2,RENAULT,2,436,1973-02-01
810,1973,2,TOYOTA,1,142,1973-02-01
811,1973,2,VOLKSWAGEN,152,8374,1973-02-01
812,1973,2,VOLVO,15,2967,1973-02-01
813,1973,3,AUDI,1,8,1973-03-01
814,1973,3,BMW,31,694,1973-03-01
815,1973,3,RENAULT,6,442,1973-03-01
816,1973,3,TOYOTA,4,146,1973-03-01
817,1973,3,VOLKSWAGEN,274,8648,1973-03-01
818,1973,3,VOLVO,15,2982,1973-03-01
819,1973,4,AUDI,1,9,1973-04-01
820,1973,4,BMW,31,725,1973-04-01
821,1973,4,RENAULT,7,449,1973-04-01
822,1973,4,TOYOTA,6,152,1973-04-01
823,1973,4,VOLKSWAGEN,263,8911,1973-04-01
824,1973,4,VOLVO,15,2997,1973-04-01
825,1973,5,AUDI,2,11,1973-05-01
826,1973,5,BMW,37,762,1973-05-01
827,1973,5,RENAULT,5,454,1973-05-01
828,1973,5,TOYOTA,5,157,1973-05-01
829,1973,5,VOLKSWAGEN,232,9143,1973-05-01
830,1973,5,VOLVO,21,3018,1973-05-01
831,1973,6,AUDI,1,12,1973-06-01
832,1973,6,BMW,35,797,1973-06-01
833,1973,6,RENAULT,5,459,1973-06-01
834,1973,6,TOYOTA,6,163,1973-06-01
835,1973,6,VOLKSWAGEN,221,9364,1973-06-01
836,1973,6,VOLVO,15,3033,1973-06-01
837,1973,7,BMW,28,825,1973-07-01
838,1973,7,RENAULT,3,462,1973-07-01
839,1973,7,TOYOTA,5,168,1973-07-01
840,1973,7,VOLKSWAGEN,174,9538,1973-07-01
841,1973,7,VOLVO,19,3052,1973-07-01
842,1973,8,AUDI,1,13,1973-08-01
843,1973,8,BMW,22,847,1973-08-01
844,1973,8,RENAULT,4,466,1973-08-01
845,1973,8,TOYOTA,3,171,1973-08-01
846,1973,8,VOLKSWAGEN,105,9643,1973-08-01
847,1973,8,VOLVO,15,3067,1973-08-01
848,1973,9,AUDI,1,14,1973-09-01
849,1973,9,BMW,22,869,1973-09-01
850,1973,9,RENAULT,6,472,1973-09-01
851,1973,9,TOYOTA,11,182,1973-09-01
852,1973,9,VOLKSWAGEN,174,9817,1973-09-01
853,1973,9,VOLVO,12,3079,1973-09-01
854,1973,10,AUDI,1,15,1973-10-01
855,1973,10,BMW,24,893,1973-10-01
856,1973,10,RENAULT,8,480,1973-10-01
857,1973,10,TOYOTA,8,190,1973-10-01
858,1973,10,VOLKSWAGEN,255,10072,1973-10-01
859,1973,10,VOLVO,10,3089,1973-10-01
860,1973,11,AUDI,2,17,1973-11-01
861,1973,11,BMW,9,902,1973-11-01
862,1973,11,RENAULT,1,481,1973-11-01
863,1973,11,TOYOTA,2,192,1973-11-01
864,1973,11,VOLKSWAGEN,128,10200,1973-11-01
865,1973,11,VOLVO,6,3095,1973-11-01
866,1973,12,BMW,18,920,1973-12-01
867,1973,12,RENAULT,3,484,1973-12-01
868,1973,12,TOYOTA,6,198,1973-12-01
869,1973,12,VOLKSWAGEN,51,10251,1973-12-01
870,1973,12,VOLVO,8,3103,1973-12-01
871,1974,1,AUDI,1,18,1974-01-01
872,1974,1,BMW,35,955,1974-01-01
873,1974,1,RENAULT,2,486,1974-01-01
874,1974,1,TOYOTA,3,201,1974-01-01
875,1974,1,VOLKSWAGEN,104,10355,1974-01-01
876,1974,1,VOLVO,3,3106,1974-01-01
877,1974,2,BMW,11,966,1974-02-01
878,1974,2,RENAULT,3,489,1974-02-01
879,1974,2,TOYOTA,3,204,1974-02-01
880,1974,2,VOLKSWAGEN,121,10476,1974-02-01
881,1974,2,VOLVO,2,3108,1974-02-01
882,1974,3,BMW,26,992,1974-03-01
883,1974,3,RENAULT,6,495,1974-03-01
884,1974,3,TOYOTA,11,215,1974-03-01
885,1974,3,VOLKSWAGEN,203,10679,1974-03-01
886,1974,3,VOLVO,7,3115,1974-03-01
887,1974,4,AUDI,1,19,1974-04-01
888,1974,4,BMW,35,1027,1974-04-01
889,1974,4,RENAULT,9,504,1974-04-01
890,1974,4,TOYOTA,7,222,1974-04-01
891,1974,4,VOLKSWAGEN,155,10834,1974-04-01
892,1974,4,VOLVO,7,3122,1974-04-01
893,1974,5,AUDI,2,21,1974-05-01
894,1974,5,BMW,27,1054,1974-05-01
895,1974,5,RENAULT,11,515,1974-05-01
896,1974,5,TOYOTA,6,228,1974-05-01
897,1974,5,VOLKSWAGEN,153,10987,1974-05-01
898,1974,5,VOLVO,10,3132,1974-05-01
899,1974,6,BMW,27,1081,1974-06-01
900,1974,6,RENAULT,5,520,1974-06-01
901,1974,6,TOYOTA,3,231,1974-06-01
902,1974,6,VOLKSWAGEN,110,11097,1974-06-01
903,1974,6,VOLVO,9,3141,1974-06-01
904,1974,7,BMW,22,1103,1974-07-01
905,1974,7,RENAULT,2,522,1974-07-01
906,1974,7,TOYOTA,5,236,1974-07-01
907,1974,7,VOLKSWAGEN,95,11192,1974-07-01
908,1974,7,VOLVO,10,3151,1974-07-01
909,1974,8,AUDI,1,22,1974-08-01
910,1974,8,BMW,32,1135,1974-08-01
911,1974,8,RENAULT,8,530,1974-08-01
912,1974,8,TOYOTA,9,245,1974-08-01
913,1974,8,VOLKSWAGEN,76,11268,1974-08-01
914,1974,8,VOLVO,2,3153,1974-08-01
915,1974,9,BMW,20,1155,1974-09-01
916,1974,9,RENAULT,2,532,1974-09-01
917,1974,9,TOYOTA,4,249,1974-09-01
918,1974,9,VOLKSWAGEN,53,11321,1974-09-01
919,1974,9,VOLVO,6,3159,1974-09-01
920,1974,10,BMW,27,1182,1974-10-01
921,1974,10,RENAULT,5,537,1974-10-01
922,1974,10,TOYOTA,5,254,1974-10-01
923,1974,10,VOLKSWAGEN,66,11387,1974-10-01
924,1974,10,VOLVO,9,3168,1974-10-01
925,1974,11,AUDI,1,23,1974-11-01
926,1974,11,BMW,38,1220,1974-11-01
927,1974,11,RENAULT,9,546,1974-11-01
928,1974,11,TOYOTA,1,255,1974-11-01
929,1974,11,VOLKSWAGEN,85,11472,1974-11-01
930,1974,11,VOLVO,3,3171,1974-11-01
931,1974,12,AUDI,1,24,1974-12-01
932,1974,12,BMW,15,1235,1974-12-01
933,1974,12,RENAULT,2,548,1974-12-01
934,1974,12,TOYOTA,1,256,1974-12-01
935,1974,12,VOLKSWAGEN,70,11542,1974-12-01
936,1974,12,VOLVO,3,3174,1974-12-01
937,1975,1,AUDI,2,26,1975-01-01
938,1975,1,BMW,60,1295,1975-01-01
939,1975,1,RENAULT,7,555,1975-01-01
940,1975,1,TOYOTA,7,263,1975-01-01
941,1975,1,VOLKSWAGEN,121,11663,1975-01-01
942,1975,1,VOLVO,12,3186,1975-01-01
943,1975,2,AUDI,1,27,1975-02-01
944,1975,2,BMW,41,1336,1975-02-01
945,1975,2,RENAULT,6,561,1975-02-01
946,1975,2,TOYOTA,7,270,1975-02-01
947,1975,2,VOLKSWAGEN,73,11736,1975-02-01
948,1975,2,VOLVO,11,3197,1975-02-01
949,1975,3,AUDI,4,31,1975-03-01
950,1975,3,BMW,52,1388,1975-03-01
951,1975,3,RENAULT,5,566,1975-03-01
952,1975,3,TOYOTA,9,279,1975-03-01
953,1975,3,VOLKSWAGEN,87,11823,1975-03-01
954,1975,3,VOLVO,7,3204,1975-03-01
955,1975,4,AUDI,5,36,1975-04-01
956,1975,4,BMW,45,1433,1975-04-01
957,1975,4,RENAULT,9,575,1975-04-01
958,1975,4,TOYOTA,15,294,1975-04-01
959,1975,4,VOLKSWAGEN,112,11935,1975-04-01
960,1975,4,VOLVO,11,3215,1975-04-01
961,1975,5,AUDI,2,38,1975-05-01
962,1975,5,BMW,52,1485,1975-05-01
963,1975,5,RENAULT,6,581,1975-05-01
964,1975,5,TOYOTA,7,301,1975-05-01
965,1975,5,VOLKSWAGEN,100,12035,1975-05-01
966,1975,5,VOLVO,5,3220,1975-05-01
967,1975,6,BMW,40,1525,1975-06-01
968,1975,6,RENAULT,7,588,1975-06-01
969,1975,6,TOYOTA,8,309,1975-06-01
970,1975,6,VOLKSWAGEN,79,12114,1975-06-01
971,1975,6,VOLVO,8,3228,1975-06-01
972,1975,7,BMW,33,1558,1975-07-01
973,1975,7,RENAULT,8,596,1975-07-01
974,1975,7,TOYOTA,14,323,1975-07-01
975,1975,7,VOLKSWAGEN,58,12172,1975-07-01
976,1975,7,VOLVO,8,3236,1975-07-01
977,1975,8,BMW,18,1576,1975-08-01
978,1975,8,RENAULT,7,603,1975-08-01
979,1975,8,TOYOTA,7,330,1975-08-01
980,1975,8,VOLKSWAGEN,34,12206,1975-08-01
981,1975,8,VOLVO,3,3239,1975-08-01
982,1975,9,BMW,17,1593,1975-09-01
983,1975,9,RENAULT,3,606,1975-09-01
984,1975,9,TOYOTA,6,336,1975-09-01
985,1975,9,VOLKSWAGEN,55,12261,1975-09-01
986,1975,9,VOLVO,3,3242,1975-09-01
987,1975,10,BMW,21,1614,1975-10-01
988,1975,10,RENAULT,5,611,1975-10-01
989,1975,10,TOYOTA,8,344,1975-10-01
990,1975,10,VOLKSWAGEN,54,12315,1975-10-01
991,1975,10,VOLVO,9,3251,1975-10-01
992,1975,11,AUDI,1,39,1975-11-01
993,1975,11,BMW,23,1637,1975-11-01
994,1975,11,RENAULT,4,615,1975-11-01
995,1975,11,TOYOTA,8,352,1975-11-01
996,1975,11,VOLKSWAGEN,41,12356,1975-11-01
997,1975,11,VOLVO,7,3258,1975-11-01
998,1975,12,BMW,5,1642,1975-12-01
999,1975,12,RENAULT,3,618,1975-12-01
1000,1975,12,TOYOTA,2,354,1975-12-01
1001,1975,12,VOLKSWAGEN,36,12392,1975-12-01
1002,1975,12,VOLVO,8,3266,1975-12-01
1003,1976,1,BMW,22,1664,1976-01-01
1004,1976,1,RENAULT,8,626,1976-01-01
1005,1976,1,TOYOTA,12,366,1976-01-01
1006,1976,1,VOLKSWAGEN,53,12445,1976-01-01
1007,1976,1,VOLVO,18,3284,1976-01-01
1008,1976,2,BMW,7,1671,1976-02-01
1009,1976,2,RENAULT,6,632,1976-02-01
1010,1976,2,TOYOTA,8,374,1976-02-01
1011,1976,2,VOLKSWAGEN,63,12508,1976-02-01
1012,1976,2,VOLVO,13,3297,1976-02-01
1013,1976,3,AUDI,1,40,1976-03-01
1014,1976,3,BMW,16,1687,1976-03-01
1015,1976,3,RENAULT,7,639,1976-03-01
1016,1976,3,TOYOTA,12,386,1976-03-01
1017,1976,3,VOLKSWAGEN,65,12573,1976-03-01
1018,1976,3,VOLVO,7,3304,1976-03-01
1019,1976,4,AUDI,1,41,1976-04-01
1020,1976,4,BMW,16,1703,1976-04-01
1021,1976,4,RENAULT,4,643,1976-04-01
1022,1976,4,TOYOTA,11,397,1976-04-01
1023,1976,4,VOLKSWAGEN,84,12657,1976-04-01
1024,1976,4,VOLVO,24,3328,1976-04-01
1025,1976,5,BMW,11,1714,1976-05-01
1026,1976,5,RENAULT,4,647,1976-05-01
1027,1976,5,TOYOTA,7,404,1976-05-01
1028,1976,5,VOLKSWAGEN,48,12705,1976-05-01
1029,1976,5,VOLVO,21,3349,1976-05-01
1030,1976,6,BMW,20,1734,1976-06-01
1031,1976,6,RENAULT,6,653,1976-06-01
1032,1976,6,TOYOTA,7,411,1976-06-01
1033,1976,6,VOLKSWAGEN,57,12762,1976-06-01
1034,1976,6,VOLVO,20,3369,1976-06-01
1035,1976,7,BMW,21,1755,1976-07-01
1036,1976,7,RENAULT,5,658,1976-07-01
1037,1976,7,TOYOTA,5,416,1976-07-01
1038,1976,7,VOLKSWAGEN,46,12808,1976-07-01
1039,1976,7,VOLVO,13,3382,1976-07-01
1040,1976,8,BMW,15,1770,1976-08-01
1041,1976,8,RENAULT,8,666,1976-08-01
1042,1976,8,TOYOTA,9,425,1976-08-01
1043,1976,8,VOLKSWAGEN,23,12831,1976-08-01
1044,1976,8,VOLVO,12,3394,1976-08-01
1045,1976,9,BMW,12,1782,1976-09-01
1046,1976,9,RENAULT,10,676,1976-09-01
1047,1976,9,TOYOTA,17,442,1976-09-01
1048,1976,9,VOLKSWAGEN,55,12886,1976-09-01
1049,1976,9,VOLVO,16,3410,1976-09-01
1050,1976,10,BMW,14,1796,1976-10-01
1051,1976,10,RENAULT,4,680,1976-10-01
1052,1976,10,TOYOTA,6,448,1976-10-01
1053,1976,10,VOLKSWAGEN,43,12929,1976-10-01
1054,1976,10,VOLVO,17,3427,1976-10-01
1055,1976,11,BMW,13,1809,1976-11-01
1056,1976,11,RENAULT,4,684,1976-11-01
1057,1976,11,TOYOTA,5,453,1976-11-01
1058,1976,11,VOLKSWAGEN,42,12971,1976-11-01
1059,1976,11,VOLVO,11,3438,1976-11-01
1060,1976,12,BMW,8,1817,1976-12-01
1061,1976,12,RENAULT,5,689,1976-12-01
1062,1976,12,TOYOTA,2,455,1976-12-01
1063,1976,12,VOLKSWAGEN,25,12996,1976-12-01
1064,1976,12,VOLVO,7,3445,1976-12-01
1065,1977,1,BMW,21,1838,1977-01-01
1066,1977,1,RENAULT,8,697,1977-01-01
1067,1977,1,TOYOTA,25,480,1977-01-01
1068,1977,1,VOLKSWAGEN,44,13040,1977-01-01
1069,1977,1,VOLVO,12,3457,1977-01-01
1070,1977,2,BMW,17,1855,1977-02-01
1071,1977,2,RENAULT,4,701,1977-02-01
1072,1977,2,TOYOTA,14,494,1977-02-01
1073,1977,2,VOLKSWAGEN,36,13076,1977-02-01
1074,1977,2,VOLVO,21,3478,1977-02-01
1075,1977,3,BMW,25,1880,1977-03-01
1076,1977,3,RENAULT,8,709,1977-03-01
1077,1977,3,TOYOTA,19,513,1977-03-01
1078,1977,3,VOLKSWAGEN,66,13142,1977-03-01
1079,1977,3,VOLVO,16,3494,1977-03-01
1080,1977,4,BMW,13,1893,1977-04-01
1081,1977,4,RENAULT,11,720,1977-04-01
1082,1977,4,TOYOTA,17,530,1977-04-01
1083,1977,4,VOLKSWAGEN,63,13205,1977-04-01
1084,1977,4,VOLVO,29,3523,1977-04-01
1085,1977,5,BMW,16,1909,1977-05-01
1086,1977,5,RENAULT,5,725,1977-05-01
1087,1977,5,TOYOTA,15,545,1977-05-01
1088,1977,5,VOLKSWAGEN,70,13275,1977-05-01
1089,1977,5,VOLVO,27,3550,1977-05-01
